StartTime,EndTime,Duration_s,StartTime_datenum,EndTime_datenum,LargeConc_cc,SmallConc_cc,MeanDiameter_um,AverageLWC_g_m3
04-Jun-2022 21:30:47,04-Jun-2022 21:30:59,13,738676.896378581,738676.89651747,185.4247394068,111.632035350418,15.8223658628458,1.25354200331629
04-Jun-2022 21:32:46,04-Jun-2022 21:33:02,17,738676.897755896,738676.89794099,133.915462006984,107.873447830772,15.3152602555002,0.90354941909132
04-Jun-2022 21:33:08,04-Jun-2022 21:33:31,24,738676.898010525,738676.898276729,124.589525866694,116.687336437097,14.6597878330086,0.7931679373655
04-Jun-2022 21:36:49,04-Jun-2022 21:36:57,9,738676.900568396,738676.900660898,70.0171438683546,176.303766419979,14.8315727484419,0.504217076003337
04-Jun-2022 21:38:38,04-Jun-2022 21:38:44,7,738676.90182997,738676.901899324,173.647541071988,257.276718172303,13.8463339597181,1.15686038018069
04-Jun-2022 21:39:03,04-Jun-2022 21:39:11,9,738676.902119231,738676.902211914,58.6083803160523,171.352143645114,14.6901584920121,0.42185645892661
04-Jun-2022 21:40:30,04-Jun-2022 21:40:46,17,738676.903126176,738676.903311361,92.6038120774081,306.723323981068,13.1604859546458,0.719892560899726
04-Jun-2022 21:42:57,04-Jun-2022 21:43:29,33,738676.904827564,738676.905197935,156.5471933675,351.756175171291,13.705845864888,1.14693063821842
04-Jun-2022 21:44:53,04-Jun-2022 21:45:01,9,738676.906170247,738676.90626284,84.1579723920456,307.461713339011,13.1721923144706,0.67608170525917
04-Jun-2022 21:45:30,04-Jun-2022 21:45:47,18,738676.906598398,738676.906795157,178.846478299748,353.227247480048,13.4602664425001,1.25134537211657
04-Jun-2022 21:45:49,04-Jun-2022 21:45:52,4,738676.906818305,738676.906853118,59.4278678411391,116.893075294125,13.5181994657971,0.392725575737828
04-Jun-2022 21:46:52,04-Jun-2022 21:47:01,10,738676.907547562,738676.907651638,52.112325669702,196.097990425751,13.2189948561807,0.397580094586812
04-Jun-2022 21:48:23,04-Jun-2022 21:48:28,6,738676.908600803,738676.908658583,90.40625369469,223.029382946487,13.7838905904009,0.667883897935263
04-Jun-2022 21:48:32,04-Jun-2022 21:48:46,15,738676.90870497,738676.908867007,72.744881154989,273.194287167986,13.3937676203299,0.549604198123679
04-Jun-2022 21:50:15,04-Jun-2022 21:50:28,14,738676.909897099,738676.910047562,119.408742461577,394.693385757135,13.3691477311703,0.920423116666727
04-Jun-2022 22:05:07,04-Jun-2022 22:05:17,11,738676.920221083,738676.920336914,120.145669136163,408.860672306055,13.125441629574,0.967072951340562
04-Jun-2022 22:05:19,04-Jun-2022 22:05:23,5,738676.920359972,738676.920406268,103.108527318651,246.916946233805,13.4661574232745,0.733004032803241
04-Jun-2022 22:06:54,04-Jun-2022 22:07:18,25,738676.921459509,738676.921737377,89.2353486766594,227.65788856303,13.9317582741317,0.64451761748641
04-Jun-2022 22:08:58,04-Jun-2022 22:09:03,6,738676.922894694,738676.922952564,111.634561528377,164.617564354335,14.718850718583,0.773714237124642
04-Jun-2022 22:11:07,04-Jun-2022 22:11:12,6,738676.92438775,738676.92444562,120.699375946528,59.846078773298,18.4208247549312,1.06530456467893
04-Jun-2022 22:13:28,04-Jun-2022 22:13:31,4,738676.926019784,738676.926054507,52.1292911721428,85.7264731809901,14.6813465904951,0.361718201104658
04-Jun-2022 22:13:39,04-Jun-2022 22:13:44,6,738676.926147009,738676.92620497,95.0545735115978,124.767585848444,14.7505916130302,0.640259945382183
04-Jun-2022 22:15:04,04-Jun-2022 22:15:10,7,738676.927130805,738676.92720025,55.5985300885136,148.832415566923,13.7715432598227,0.400844951334681
04-Jun-2022 22:15:17,04-Jun-2022 22:15:19,3,738676.927281359,738676.927304507,67.6126419463188,108.471393264506,14.691848955366,0.453048661576304
04-Jun-2022 22:17:45,04-Jun-2022 22:17:55,11,738676.928994231,738676.929109972,141.696605905425,448.833753685586,13.3660232795796,1.12437081863567
04-Jun-2022 22:19:53,04-Jun-2022 22:20:13,21,738676.930475803,738676.930707284,109.991131556157,538.338999398725,12.5805284611147,0.968297124836773
04-Jun-2022 22:20:16,04-Jun-2022 22:20:20,5,738676.930741916,738676.930788213,52.1455615546078,509.686468159586,12.0403245516773,0.618869778466471
