StartTime,EndTime,Duration_s,StartTime_datenum,EndTime_datenum,LargeConc_cc,SmallConc_cc,MeanDiameter_um,AverageLWC_g_m3
16-Jun-2022 17:02:13,16-Jun-2022 17:02:22,10,738688.709879196,738688.709983362,67.6800963780726,125.812443861514,16.275682991583,0.509495564420535
16-Jun-2022 17:38:47,16-Jun-2022 17:38:56,10,738688.735272714,738688.735376881,149.589368200773,179.443948955674,14.8811542807429,0.952680029595614
16-Jun-2022 17:45:20,16-Jun-2022 17:45:26,7,738688.73982137,738688.73989077,72.5358409641478,68.4984128498352,20.0217254328433,0.691284343484732
16-Jun-2022 17:47:34,16-Jun-2022 17:47:44,11,738688.741372251,738688.741487947,88.1146657664954,73.6957223028754,18.4262305394544,0.74483757868164
16-Jun-2022 17:47:46,16-Jun-2022 17:47:48,3,738688.74151114,738688.741534288,55.1949470372652,66.7123413228121,18.5615748235507,0.497498886762971
16-Jun-2022 17:55:23,16-Jun-2022 17:55:53,31,738688.746800447,738688.747147669,104.252517706826,72.0936075721987,19.9782248658657,1.00410654720046
16-Jun-2022 17:57:06,16-Jun-2022 17:57:36,31,738688.747992622,738688.748339799,69.1500814729902,59.7949260096894,20.2921841360751,0.706441152504612
16-Jun-2022 17:59:44,16-Jun-2022 17:59:51,8,738688.749821325,738688.749902299,52.5629857821446,115.581380245933,20.3289340934612,0.561282801484843
16-Jun-2022 17:59:53,16-Jun-2022 18:00:10,18,738688.749925447,738688.750122251,51.9569217945683,84.0785061725776,19.5224464219687,0.514303681760433
16-Jun-2022 18:00:29,16-Jun-2022 18:00:52,24,738688.750342159,738688.750608317,51.029541236825,74.1765232233861,18.9739725672931,0.497997136328587
16-Jun-2022 18:04:28,16-Jun-2022 18:04:37,10,738688.753108362,738688.753212484,52.5822614538381,89.5555744169023,17.0510782144761,0.487807878572905
16-Jun-2022 18:06:36,16-Jun-2022 18:06:50,15,738688.754589889,738688.754751836,89.735066028163,94.5873902264613,17.05369983719,0.733630113892693
16-Jun-2022 18:08:11,16-Jun-2022 18:08:37,27,738688.755689426,738688.755990307,88.4371452637889,112.585468750346,19.8231055223889,0.87027234871645
16-Jun-2022 18:09:08,16-Jun-2022 18:09:13,6,738688.756349103,738688.756406973,57.3867784197213,90.050421228777,20.0994449489443,0.5976171293565
16-Jun-2022 18:09:15,16-Jun-2022 18:09:33,19,738688.756430121,738688.756638455,73.4855225458466,108.722565510228,20.4946216397524,0.794863585981177
16-Jun-2022 18:10:34,16-Jun-2022 18:10:40,7,738688.757344519,738688.757413918,104.749590896465,55.8941040782814,19.645554025962,1.02377444725418
16-Jun-2022 18:11:00,16-Jun-2022 18:11:07,8,738688.757645399,738688.757726418,57.5293558936371,102.592021747481,20.5347200537286,0.622754466023163
16-Jun-2022 18:11:31,16-Jun-2022 18:11:44,14,738688.75800415,738688.758154659,57.623557067441,126.158402068942,17.3461180675677,0.547258056118986
16-Jun-2022 18:14:58,16-Jun-2022 18:15:17,20,738688.760400029,738688.760619936,62.6819792811363,141.263294914821,17.6362082450831,0.621980195700931
16-Jun-2022 18:16:48,16-Jun-2022 18:16:54,7,738688.761673177,738688.761742622,64.6330101880179,64.1910059930819,18.4225161198344,0.545468128510004
16-Jun-2022 18:16:56,16-Jun-2022 18:17:00,5,738688.76176577,738688.761812066,97.5587322026046,70.0226693001385,17.9617393493254,0.774121773836944
16-Jun-2022 18:17:02,16-Jun-2022 18:17:06,5,738688.761835214,738688.76188151,75.4086369034354,72.966450471972,17.1902323705395,0.549188515983757
16-Jun-2022 18:30:34,16-Jun-2022 18:30:40,7,738688.771233362,738688.771302807,83.6683389696586,335.313862232864,13.0571698098266,0.621684314520276
16-Jun-2022 18:30:46,16-Jun-2022 18:30:56,11,738688.771372251,738688.771487992,60.1975686121741,307.324835761607,13.2971452182394,0.465303537185006
16-Jun-2022 18:34:40,16-Jun-2022 18:34:43,4,738688.774080585,738688.774115307,58.1822236310264,166.821871323741,16.6004454784337,0.508062363835122
16-Jun-2022 18:36:11,16-Jun-2022 18:36:15,5,738688.775133825,738688.775180122,56.0507189161847,120.066870100938,16.7036903733439,0.424768622486993
16-Jun-2022 18:36:19,16-Jun-2022 18:36:26,8,738688.775226327,738688.775307436,93.2740484611429,38.3120530922327,16.8747308959942,0.665075437633285
16-Jun-2022 18:42:05,16-Jun-2022 18:42:11,7,738688.779231047,738688.779300492,57.865441684151,59.9818342865786,20.0952640032194,0.589728957849614
16-Jun-2022 18:47:03,16-Jun-2022 18:47:10,8,738688.782680121,738688.78276105,84.7375656014464,57.341329495262,18.2127072712884,0.686184093096133
16-Jun-2022 18:58:33,16-Jun-2022 18:58:51,19,738688.790666233,738688.790874566,82.7076775400387,131.956379097345,14.7713519865189,0.598494671493786
16-Jun-2022 18:59:12,16-Jun-2022 18:59:16,5,738688.791117622,738688.791163918,94.2956893422539,154.894749238859,14.4865633292238,0.582708734548407
